date,count,total_count,ratio
"2011-12-07","4","4436","0.0009017132551848512"
"2011-12-08","2","4483","0.00044612982377871963"
"2011-12-09","4","4184","0.0009560229445506692"
"2011-12-10","2","2428","0.0008237232289950577"
"2011-12-11","4","2416","0.0016556291390728477"
"2011-12-12","0","4172","0"
"2011-12-13","3","4181","0.0007175316909830184"
"2011-12-14","6","4249","0.0014120969639915275"
"2011-12-15","4","4554","0.000878348704435661"
"2011-12-16","1","4161","0.0002403268445085316"
"2011-12-17","6","2452","0.0024469820554649264"
"2011-12-18","1","2323","0.00043047783039173483"
"2011-12-19","3","3917","0.0007658922644881287"
"2011-12-20","5","3938","0.0012696800406297613"
"2011-12-21","1","3972","0.00025176233635448137"
"2011-12-22","2","4048","0.0004940711462450593"
"2011-12-23","1","3747","0.0002668801708033093"
"2011-12-24","2","2272","0.0008802816901408451"
"2011-12-25","1","1643","0.0006086427267194157"
"2011-12-26","0","2130","0"
"2011-12-27","5","3345","0.0014947683109118087"
"2011-12-28","4","3757","0.001064679265371307"
"2011-12-29","5","3972","0.0012588116817724068"
"2011-12-30","2","3811","0.0005247966413014956"
"2011-12-31","3","2763","0.0010857763300760044"
"2012-01-01","4","2435","0.0016427104722792608"
"2012-01-02","6","3083","0.0019461563412260785"
"2012-01-03","2","3862","0.0005178663904712584"
"2012-01-04","5","4684","0.001067463706233988"
"2012-01-05","3","4629","0.0006480881399870382"
"2012-01-06","4","4818","0.0008302200083022001"
"2012-01-07","2","2959","0.0006759040216289286"
"2012-01-08","1","2873","0.0003480682213713888"
"2012-01-09","2","4661","0.00042909246942716153"
"2012-01-10","4","4956","0.0008071025020177562"
"2012-01-11","6","4925","0.001218274111675127"
"2012-01-12","6","4664","0.001286449399656947"
"2012-01-13","2","4709","0.00042471862391165854"
"2012-01-14","5","2922","0.0017111567419575632"
"2012-01-15","2","2610","0.0007662835249042146"
"2012-01-16","2","3730","0.0005361930294906167"
"2012-01-17","2","4388","0.00045578851412944393"
"2012-01-18","3","4685","0.0006403415154749199"
"2012-01-19","1","4926","0.00020300446609825416"
"2012-01-20","4","5163","0.0007747433662599264"
"2012-01-21","2","2811","0.000711490572749911"
"2012-01-22","3","2887","0.0010391409767925182"
"2012-01-23","1","4303","0.00023239600278875203"
"2012-01-24","0","4684","0"
"2012-01-25","5","4957","0.0010086746015735323"
"2012-01-26","6","4792","0.0012520868113522537"
"2012-01-27","2","4850","0.0004123711340206186"
"2012-01-28","0","2786","0"
"2012-01-29","1","2590","0.0003861003861003861"
"2012-01-30","4","4481","0.0008926578888640928"
"2012-01-31","1","4493","0.00022256843979523704"
"2012-02-01","1","4698","0.00021285653469561516"
"2012-02-02","6","5002","0.0011995201919232307"
"2012-02-03","0","4678","0"
"2012-02-04","2","2835","0.0007054673721340388"
"2012-02-05","0","2723","0"
"2012-02-06","3","4022","0.0007458975634012929"
"2012-02-07","4","4330","0.0009237875288683603"
"2012-02-08","7","4515","0.0015503875968992248"
"2012-02-09","3","4791","0.0006261740763932373"
"2012-02-10","3","4526","0.0006628369421122404"
"2012-02-11","3","2787","0.001076426264800861"
"2012-02-12","1","2562","0.00039032006245121"
"2012-02-13","2","2826","0.0007077140835102619"
"2012-02-14","2","3051","0.0006555227794165847"
"2012-02-15","6","4627","0.0012967365463583316"
"2012-02-16","2","4691","0.00042634832658281814"
"2012-02-17","0","4670","0"
"2012-02-18","1","2746","0.0003641660597232338"
"2012-02-19","2","2703","0.0007399186089530152"
"2012-02-20","3","3430","0.0008746355685131195"
"2012-02-21","1","2920","0.00034246575342465754"
"2012-02-22","5","4181","0.001195886151638364"
"2012-02-23","2","4680","0.00042735042735042735"
"2012-02-24","6","4557","0.0013166556945358788"
"2012-02-25","2","2886","0.000693000693000693"
"2012-02-26","1","2731","0.0003661662394727206"
"2012-02-27","5","4393","0.0011381743683132257"
"2012-02-28","1","4545","0.00022002200220022002"
"2012-02-29","0","4733","0"
"2012-03-01","5","4814","0.001038637307852098"
"2012-03-02","2","4481","0.0004463289444320464"
"2012-03-03","3","2845","0.001054481546572935"
"2012-03-04","4","2700","0.0014814814814814814"
"2012-03-05","3","4357","0.0006885471654808355"
"2012-03-06","6","4719","0.0012714558169103624"
"2012-03-07","2","4859","0.00041160732661041366"
"2012-03-08","5","4908","0.0010187449062754685"
"2012-03-09","3","4659","0.000643915003219575"
"2012-03-10","2","2802","0.0007137758743754461"
"2012-03-11","2","2572","0.0007776049766718507"
"2012-03-12","1","3146","0.0003178639542275906"
"2012-03-13","2","4685","0.00042689434364994664"
"2012-03-14","6","4757","0.0012612991381122556"
"2012-03-15","2","4615","0.0004333694474539545"
"2012-03-16","3","4414","0.0006796556411418215"
"2012-03-17","1","2697","0.0003707823507601038"
"2012-03-18","1","2474","0.0004042037186742118"
"2012-03-19","13","4159","0.0031257513825438807"
"2012-03-20","3","4436","0.0006762849413886385"
"2012-03-21","5","4807","0.001040149781568546"
"2012-03-22","6","4872","0.0012315270935960591"
"2012-03-23","4","4757","0.0008408660920748371"
"2012-03-24","2","2787","0.0007176175098672408"
"2012-03-25","2","2628","0.00076103500761035"
"2012-03-26","3","4141","0.0007244626901714562"
"2012-03-27","6","4132","0.001452081316553727"
"2012-03-28","9","5338","0.0016860247283626826"
"2012-03-29","3","4599","0.0006523157208088715"
"2012-03-30","5","4657","0.001073652566029633"
"2012-03-31","2","2811","0.000711490572749911"
"2012-04-01","2","2532","0.0007898894154818325"
"2012-04-02","2","4328","0.0004621072088724584"
"2012-04-03","7","4386","0.0015959872321021432"
"2012-04-04","4","4719","0.000847637211273575"
"2012-04-05","4","4800","0.0008333333333333334"
"2012-04-06","3","4246","0.000706547338671691"
"2012-04-07","1","2675","0.00037383177570093456"
"2012-04-08","2","2684","0.0007451564828614009"
"2012-04-09","7","4136","0.0016924564796905223"
"2012-04-10","2","4483","0.00044612982377871963"
"2012-04-11","4","4917","0.0008135041692088672"
"2012-04-12","6","5369","0.0011175265412553548"
"2012-04-13","8","4850","0.0016494845360824743"
"2012-04-14","0","2860","0"
"2012-04-15","0","2783","0"
"2012-04-16","2","4284","0.00046685340802987864"
"2012-04-17","4","4717","0.0008479966080135679"
"2012-04-18","3","4685","0.0006403415154749199"
"2012-04-19","9","4750","0.001894736842105263"
"2012-04-20","7","4629","0.001512205659969756"
"2012-04-21","4","2573","0.001554605518849592"
"2012-04-22","3","2659","0.0011282437006393381"
"2012-04-23","9","4369","0.002059967956054017"
"2012-04-24","7","5388","0.0012991833704528583"
"2012-04-25","2","5100","0.000392156862745098"
"2012-04-26","4","4886","0.0008186655751125665"
"2012-04-27","5","4575","0.001092896174863388"
"2012-04-28","1","2716","0.0003681885125184094"
"2012-04-29","1","2498","0.00040032025620496394"
"2012-04-30","4","4179","0.000957166786312515"
"2012-05-01","1","4429","0.00022578460149017836"
"2012-05-02","5","5173","0.0009665571235260004"
"2012-05-03","6","4673","0.0012839717526214422"
"2012-05-04","7","6876","0.0010180337405468296"
"2012-05-05","1","2742","0.00036469730123997083"
"2012-05-06","1","2546","0.00039277297721916735"
"2012-05-07","2","3787","0.0005281225244256667"
"2012-05-08","5","4613","0.0010838933448948623"
"2012-05-09","4","4398","0.0009095043201455207"
"2012-05-10","3","4571","0.0006563115292058631"
"2012-05-11","3","4351","0.000689496667432774"
"2012-05-12","1","2626","0.0003808073115003808"
"2012-05-13","0","2400","0"
"2012-05-14","7","4390","0.0015945330296127562"
"2012-05-15","4","4159","0.0009617696561673479"
"2012-05-16","3","4543","0.0006603565925599824"
"2012-05-17","9","4502","0.0019991115059973343"
"2012-05-18","5","4483","0.001115324559446799"
"2012-05-19","2","2577","0.0007760962359332557"
"2012-05-20","5","2626","0.001904036557501904"
"2012-05-21","10","4362","0.0022925263640531865"
"2012-05-22","2","4421","0.00045238633793259444"
"2012-05-23","4","4671","0.0008563476771569257"
"2012-05-24","3","4512","0.0006648936170212766"
"2012-05-25","3","4246","0.000706547338671691"
"2012-05-26","1","2417","0.0004137360364087712"
"2012-05-27","5","2205","0.0022675736961451248"
"2012-05-28","3","2486","0.0012067578439259854"
"2012-05-29","4","3602","0.001110494169905608"
"2012-05-30","5","3814","0.0013109596224436288"
"2012-05-31","3","4231","0.0007090522335145356"
"2012-06-01","2","4930","0.00040567951318458417"
"2012-06-02","1","2816","0.0003551136363636364"
"2012-06-03","0","2641","0"
"2012-06-04","3","4012","0.0007477567298105683"
"2012-06-05","6","3851","0.0015580368735393405"
"2012-06-06","4","4361","0.0009172208209126347"
"2012-06-07","1","4121","0.0002426595486532395"
"2012-06-08","6","3942","0.0015220700152207"
"2012-06-09","2","2041","0.0009799118079372856"
"2012-06-10","2","2922","0.0006844626967830253"
"2012-06-11","1","3954","0.00025290844714213456"
"2012-06-12","5","5195","0.0009624639076034649"
"2012-06-13","3","4932","0.0006082725060827251"
"2012-06-14","3","4680","0.000641025641025641"
"2012-06-15","5","4897","0.0010210332856851133"
"2012-06-16","1","2710","0.00036900369003690036"
"2012-06-17","2","2583","0.0007742934572202865"
"2012-06-18","7","4932","0.001419302514193025"
"2012-06-19","3","5307","0.0005652911249293386"
"2012-06-20","5","5254","0.000951655881233346"
"2012-06-21","0","5349","0"
"2012-06-22","3","5016","0.0005980861244019139"
"2012-06-23","0","2833","0"
"2012-06-24","2","2561","0.0007809449433814916"
"2012-06-25","7","4601","0.0015214083894805478"
"2012-06-26","6","4564","0.0013146362839614374"
"2012-06-27","5","4798","0.0010421008753647354"
"2012-06-28","6","5003","0.0011992804317409553"
"2012-06-29","6","4181","0.0014350633819660368"
"2012-06-30","2","1564","0.0012787723785166241"
"2012-07-01","1","1452","0.0006887052341597796"
"2012-07-02","4","2763","0.0014477017734346724"
"2012-07-03","2","3095","0.0006462035541195477"
"2012-07-04","2","1930","0.0010362694300518134"
"2012-07-05","3","2739","0.001095290251916758"
"2012-07-06","0","2947","0"
"2012-07-07","2","1530","0.00130718954248366"
"2012-07-08","1","1507","0.0006635700066357001"
"2012-07-09","2","2779","0.0007196833393306944"
"2012-07-10","0","3077","0"
"2012-07-11","5","3152","0.0015862944162436548"
"2012-07-12","2","3180","0.0006289308176100629"
"2012-07-13","2","3168","0.0006313131313131314"
"2012-07-14","0","1572","0"
"2012-07-15","0","805","0"
"2012-07-16","1","1132","0.0008833922261484099"
"2012-07-17","2","1705","0.0011730205278592375"
"2012-07-18","3","3296","0.0009101941747572816"
"2012-07-19","5","3363","0.0014867677668748143"
"2012-07-20","2","3073","0.0006508298080052066"
"2012-07-21","2","1590","0.0012578616352201257"
"2012-07-22","2","1565","0.0012779552715654952"
"2012-07-23","0","2899","0"
"2012-07-24","5","3147","0.0015888147442008262"
"2012-07-25","7","3348","0.002090800477897252"
"2012-07-26","2","3344","0.0005980861244019139"
"2012-07-27","3","3287","0.0009126863401277761"
"2012-07-28","0","1768","0"
"2012-07-29","0","1600","0"
"2012-07-30","10","3041","0.003288391976323578"
"2012-07-31","2","3290","0.0006079027355623101"
"2012-08-01","3","3716","0.0008073196986006459"
"2012-08-02","3","4320","0.0006944444444444445"
"2012-08-03","2","3267","0.0006121824303642485"
"2012-08-04","3","1861","0.0016120365394948952"
"2012-08-05","1","1968","0.0005081300813008131"
"2012-08-06","4","4301","0.0009300162752848175"
"2012-08-07","3","4592","0.0006533101045296168"
"2012-08-08","1","5227","0.0001913143294432753"
"2012-08-09","0","4936","0"
"2012-08-10","4","4629","0.0008641175199827177"
"2012-08-11","0","2986","0"
"2012-08-12","3","2709","0.0011074197120708748"
"2012-08-13","1","4390","0.00022779043280182233"
"2012-08-14","2","4450","0.00044943820224719103"
"2012-08-15","6","4888","0.0012274959083469722"
"2012-08-16","6","4716","0.001272264631043257"
"2012-08-17","6","4484","0.0013380909901873326"
